-1.72414e0 -2.069101e-1 3.015468e0 3.015468e0
-1.58621e0 -2.069101e-1 2.5588762e0 2.5588762e0
-1.44828e0 -2.069101e-1 2.1403276e0 2.1403276e0
-1.31035e0 -2.069101e-1 1.7598283e0 1.7598283e0
-1.17242e0 -2.069101e-1 1.4173799e0 1.4173799e0
-1.03449e0 -2.069101e-1 1.1129793e0 1.1129793e0
-8.9656e-1 -2.069101e-1 8.4663167e-1 8.4663167e-1
-7.5863e-1 -2.069101e-1 6.1833134e-1 6.1833134e-1
-6.207e-1 -2.069101e-1 4.2808034e-1 4.2808034e-1
-4.827701e-1 -2.069101e-1 2.758788e-1 2.758788e-1
-3.448401e-1 -2.069101e-1 1.6172643e-1 1.6172643e-1
-2.069101e-1 -2.069101e-1 8.5623566e-2 8.5623566e-2
-6.89801e-2 -2.069101e-1 4.7570038e-2 4.7570038e-2
6.89499e-2 -2.069101e-1 4.7565872e-2 4.7565872e-2
2.068799e-1 -2.069101e-1 8.5611069e-2 8.5611069e-2
3.448099e-1 -2.069101e-1 1.6170567e-1 1.6170567e-1
4.827399e-1 -2.069101e-1 2.758495e-1 2.758495e-1
6.206699e-1 -2.069101e-1 4.280428e-1 4.280428e-1
7.585999e-1 -2.069101e-1 6.1828557e-1 6.1828557e-1
8.965298e-1 -2.069101e-1 8.465775e-1 8.465775e-1
1.0344598e0 -2.069101e-1 1.1129198e0 1.1129198e0
1.1723898e0 -2.069101e-1 1.4173082e0 1.4173082e0
1.3103198e0 -2.069101e-1 1.759749e0 1.759749e0
1.4482498e0 -2.069101e-1 2.1402391e0 2.1402391e0
1.5861798e0 -2.069101e-1 2.5587785e0 2.5587785e0
1.7241098e0 -2.069101e-1 3.0153688e0 3.0153688e0
1.8620398e0 -2.069101e-1 3.5100023e0 3.5100023e0
1.9999698e0 -2.069101e-1 4.0426897e0 4.0426897e0

-2.0e0 -6.89801e-2 4.0047581e0 4.0047581e0
-1.86207e0 -6.89801e-2 3.4720616e0 3.4720616e0
-1.72414e0 -6.89801e-2 2.9774144e0 2.9774144e0
-1.58621e0 -6.89801e-2 2.5208226e0 2.5208226e0
-1.44828e0 -6.89801e-2 2.102274e0 2.102274e0
-1.31035e0 -6.89801e-2 1.7217747e0 1.7217747e0
-1.17242e0 -6.89801e-2 1.3793263e0 1.3793263e0
-1.03449e0 -6.89801e-2 1.0749257e0 1.0749257e0
-8.9656e-1 -6.89801e-2 8.0857814e-1 8.0857814e-1
-7.5863e-1 -6.89801e-2 5.8027782e-1 5.8027782e-1
